id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44375988,Studio Apartment - Molloy's Apartments,358036270,Dermot,,Dublin City,53.35109,-6.25139,Entire home/apt,175,1,101,2022-06-02,4.50,5,43,82,
44391909,Large double room in central Dublin,344802060,Sandy,,Dublin City,53.35983,-6.26352,Private room,40,3,2,2020-09-29,0.09,4,0,0,
44392004,Family 3 Bedroom Apartment - Molloy's Apartments,358036270,Dermot,,Dublin City,53.35109,-6.25139,Entire home/apt,659,1,21,2022-05-20,0.96,5,89,20,
44404362,Spacious 4 Bedroom Luxury Georgian House in Dublin,8116979,Veasna,,Dublin City,53.31654,-6.2762,Entire home/apt,502,2,44,2022-06-04,2.50,3,269,38,
44426285,Wellington Road,358802633,Juliie,,Dublin City,53.32975,-6.24074,Entire home/apt,400,3,0,,,1,0,0,
44433489,Cozy room in Blanchardstown,342210497,Larisa,,Fingal,53.39928,-6.40425,Private room,58,2,12,2022-05-16,1.57,2,128,12,
44457543,Loft 2 Bedroom Apartment - Molloy's Apartments,358036270,Dermot,,Dublin City,53.35203,-6.25073,Entire home/apt,383,1,7,2022-05-19,0.32,5,55,6,
44472903,Self-contained studio in Dublin 5,182976221,Pauline,,Dublin City,53.3754,-6.20522,Private room,90,2,7,2022-02-21,0.34,1,0,6,
44473607,Unique World War II history story,161036845,Alan,,Dublin City,53.35646,-6.25112,Entire home/apt,125,3,1,2020-09-05,0.05,1,0,0,
44543964,Modern Studio in Central Dublin,3766321,Cormac,,Dublin City,53.32811,-6.25923,Entire home/apt,72,20,0,,,7,0,0,
44550673,Cosy single room in central dublin,344802060,Sandy,,Dublin City,53.36015,-6.26164,Private room,30,4,1,2020-08-31,0.05,4,0,0,
44557802,Cozy room with a view of the Dublin mountains,167005467,Preeti,,South Dublin,53.27487,-6.31348,Private room,101,1,28,2022-05-31,2.42,1,129,28,
44573802,Stunning Private Mews off Leeson Park,56054504,Mairead,,Dublin City,53.32847,-6.25156,Entire home/apt,270,15,2,2022-04-13,0.23,3,119,2,
44575990,Spacious and quiet house in Dublin!,1574174,Cristina,,Dublin City,53.31938,-6.30349,Private room,31,29,2,2022-01-12,0.22,1,15,2,
44593536,Private Single Room Ensuite-Molloy's Accommodation,358036270,Dermot,,Dublin City,53.35109,-6.25139,Private room,140,1,8,2022-05-30,0.66,5,65,8,
44599142,Architect Designed House - Sleeps 13,200189,Simon,,Dublin City,53.37747,-6.26847,Private room,500,365,1,2020-09-11,0.05,11,0,0,
44605656,Twin Room  Inc. Continental Breakfast,40060789,Deerpark Lodge,,Fingal,53.37076,-6.34967,Private room,59,1,1,2021-05-18,0.08,9,0,0,
44624463,En suite single in South County Dublin,361164570,Mairin,,Dn Laoghaire-Rathdown,53.27744,-6.15924,Private room,33,2,13,2022-05-01,0.60,1,5,9,
44626032,Luxury Home In Rush By The Sea Close To Amenities,299086669,Rosanne,,Fingal,53.51741,-6.11529,Entire home/apt,120,150,0,,,1,327,0,
44646900,High end apartment to lease - Drumcondra/CrokePark,102053844,Darren,,Dublin City,53.36344,-6.25115,Entire home/apt,293,3,1,2022-04-20,0.60,1,262,1,
44651780,Luxurious Apartment at Phoenix Park  Castleknock,18959968,John,,Fingal,53.374,-6.33785,Entire home/apt,150,2,0,,,1,63,0,
44656479,Single Room Inc. Continental Breakfast,40060789,Deerpark Lodge,,Fingal,53.3707,-6.34983,Private room,55,1,4,2021-09-25,0.19,9,0,2,
44656831,Friendly family pets are welcome.,338275849,Fernanda,,Fingal,53.37949,-6.39785,Private room,39,3,16,2022-01-07,0.75,2,217,8,
44660316,Cosy & Quite Place at Grand Canal,164586152,Mert,,Dublin City,53.34172,-6.23445,Entire home/apt,90,1,5,2020-09-09,0.23,1,0,0,
44686079,Modern Cosy 3 Bed Penthouse in the IFSC Dublin,30561562,John,,Dublin City,53.34908,-6.24582,Entire home/apt,650,1,33,2022-05-02,2.30,4,80,30,
44692859,Seaside escape within 30 minutes of the city,15928338,Roisin,,Fingal,53.45211,-6.15677,Entire home/apt,70,3,0,,,1,0,0,
44732163,Dublin 16 Charming comfortable property.,183145410,Maria,,South Dublin,53.27187,-6.3238,Private room,38,1,5,2020-09-13,0.23,1,0,0,
44937373,2 Bedroom Apartment - Molloys Apartments,358036270,Dermot,,Dublin City,53.35226,-6.25066,Entire home/apt,335,1,13,2022-05-06,0.60,5,55,10,
44960119,Spacious Room w/ En-Suite,277918646,Stephen,,Fingal,53.37163,-6.47759,Private room,50,1,19,2022-06-05,0.89,1,126,5,
45009041,"The Mews Apartment, Dalkey Hill",5027653,Brenda,,Dn Laoghaire-Rathdown,53.27018,-6.1022,Entire home/apt,133,3,54,2022-05-22,2.54,2,234,28,
45048728,Sweet Inn | Sunlit 2BR Apt. near Dublin Castle,202961997,Sweet Inn,,Dublin City,53.34012,-6.26764,Entire home/apt,229,2,6,2021-04-25,0.29,8,109,0,
45056742,La Casa de Kamza :),60480101,Hamza,,Dublin City,53.38126,-6.22677,Entire home/apt,190,5,3,2022-03-28,0.14,1,141,2,
45061866,Modern Loft near Portobello Harbor,176975860,Portobello,,Dublin City,53.32903,-6.26657,Entire home/apt,40,7,0,,,1,0,0,
45095196,2 warm cosy bedrooms+private bathroom+kitchenette,19982489,Mike,,Dublin City,53.36141,-6.25723,Private room,80,10,0,,,3,0,0,
45095744,Double bed easy access to the airport and city,7558255,Vinnie,,Fingal,53.49348,-6.1626,Private room,51,1,17,2022-04-25,0.80,1,143,15,
45097827,Hendrick Double with Bunk,305466304,Hendrick Smithfield,,Dublin City,53.34904,-6.28137,Private room,372,1,24,2022-05-08,4.02,3,280,24,
45121112,Rathmines Mezzanine,12036741,Micheál,,Dublin City,53.3243,-6.27429,Entire home/apt,72,14,14,2022-04-30,0.69,18,7,10,
45131825,Small Studio Flat,211091139,Alan,,Dublin City,53.36352,-6.25921,Entire home/apt,50,14,19,2022-06-02,0.92,4,187,8,
45138688,Period home with outstanding views,34583949,Nuala,,Dublin City,53.3276,-6.20859,Entire home/apt,290,5,4,2022-05-09,2.00,1,39,4,
45147803,"Comfortable, cosy fully equipped home",29502444,Mary,,Dublin City,53.35728,-6.29158,Entire home/apt,110,14,0,,,1,0,0,
45150067,Cosy 1 bed apartment with stunning view,40716944,Maurice,,Dn Laoghaire-Rathdown,53.29659,-6.14275,Entire home/apt,130,2,0,,,1,0,0,
45175093,Two bed Penthouse Apt in the City Centre,765874,Sam,,Dublin City,53.34629,-6.26891,Entire home/apt,270,2,15,2022-05-15,4.02,3,0,15,
45178861,Skerries Country House (Breakfast Included) No. 4,364666899,Mary,,Fingal,53.57464,-6.15784,Private room,75,1,68,2022-06-07,3.22,3,298,63,
45178917,Skerries Country House  (Breakfast Included) No. 1,364666899,Mary,,Fingal,53.57658,-6.15561,Private room,110,1,80,2022-06-04,4.65,3,298,78,
45183394,Skerries Country House  (Breakfast Included) No. 2,364666899,Mary,,Fingal,53.5764,-6.1557,Private room,95,1,35,2022-06-01,3.01,3,312,35,
45187979,Double room in Ranelagh,32110839,Pietro,,Dublin City,53.32383,-6.2576,Private room,35,3,0,,,1,0,0,
45199217,Entire Flat in Dublin City Centre with Balcony,22055340,Abbie,,Dublin City,53.34782,-6.26289,Entire home/apt,108,2,145,2022-05-24,6.89,3,7,82,
45228285,Small studio near city centre,46647780,Elaine,,Dublin City,53.35751,-6.25431,Entire home/apt,60,14,13,2022-05-21,0.64,9,136,9,
45265177,Townhouse - City Centre,31215848,Cillian,,Dublin City,53.32895,-6.25194,Private room,168,2,11,2021-03-02,0.52,4,350,0,
45272429,Rathmines Mezzanine 2,12036741,Micheál,,Dublin City,53.32404,-6.27425,Entire home/apt,70,14,9,2022-01-15,0.44,18,71,4,
45281033,City Centre Spacious 1 Bed Apartment - sleeps 4,234243,Johnny,,Dublin City,53.35118,-6.26405,Entire home/apt,264,2,15,2022-05-11,1.88,30,248,15,
45283170,Smart Modern Style Large Bedroom + ensuite,11976922,Juliana,,Dublin City,53.37813,-6.3172,Private room,50,90,0,,,3,170,0,
45283231,City Centre Modern 2 Bed Apt - sleeps 6,234243,Johnny,,Dublin City,53.35039,-6.26355,Entire home/apt,381,2,15,2022-05-22,1.86,30,254,15,
45338635,Twin room in Dublin's fair City,187323276,Des,,Dublin City,53.33455,-6.27106,Private room,80,6,10,2022-01-31,0.83,3,1,10,
45339227,Double room in the heart of the city,187323276,Des,,Dublin City,53.33425,-6.27248,Private room,80,6,7,2021-12-16,0.67,3,10,7,
45340704,City Centre Spacious 3 Bed Family Apt with balcony,234243,Johnny,,Dublin City,53.35082,-6.26319,Entire home/apt,438,2,50,2022-05-20,2.48,30,175,43,
45345331,Cosy 1 bedroom apartment,94790540,Ciaran,,Dublin City,53.37677,-6.31106,Entire home/apt,137,7,8,2022-05-20,1.74,1,1,8,
45356616,COMFORTABLE 1BR APT IN DUBLIN-12 WITH FREE PARKING,123745971,Sagar,,Dublin City,53.33413,-6.3761,Entire home/apt,180,7,0,,,44,0,0,
45363223,Double bedroom in the heart of Dublin,320361999,M,,Dublin City,53.34056,-6.23563,Private room,50,1,0,,,1,0,0,
45428705,CENTRALLY LOCATED STUDIO IN BALLSBRIDGE DUBLIN 4,123745971,Sagar,,Dublin City,53.33168,-6.23992,Entire home/apt,140,30,0,,,44,127,0,
45429806,Modern 2 bed apt - 5 walk to St Stephen's Green,234243,Johnny,,Dublin City,53.33967,-6.26438,Entire home/apt,140,2,1,2021-07-24,0.09,30,0,1,
45430042,Modern 1 bed apt in Dublin's financial district,234243,Johnny,,Dublin City,53.34902,-6.24772,Entire home/apt,199,2,2,2020-12-04,0.10,30,0,0,
45430383,Temple Bar Modern 2 Bed Apt in the heart of city,234243,Johnny,,Dublin City,53.34605,-6.26308,Entire home/apt,120,2,0,,,30,0,0,
45430662,Ballsbridge Superb 3 Bedroom Lodge Duplex,234243,Johnny,,Dublin City,53.33111,-6.24783,Entire home/apt,354,2,12,2022-04-14,0.60,30,2,10,
45431140,Ballsbridge Modern Studio Apartment,234243,Johnny,,Dublin City,53.33715,-6.23695,Entire home/apt,90,2,3,2021-04-06,0.17,30,0,0,
45461628,"Modern studio in Portobello, South Dublin",29619359,John,,Dublin City,53.33176,-6.26939,Entire home/apt,61,14,12,2021-08-23,0.58,7,0,5,
45478728,A Super Stylish home in the heart of Dublin City,2373049,Cathal And Paul,,Dublin City,53.3527,-6.28583,Entire home/apt,250,4,25,2022-05-31,1.41,1,37,21,
45483905,Temple Bar neighbour Tranquil Garden View 1 bed,70154490,Gavin  RG,,Dublin City,53.34814,-6.26414,Entire home/apt,165,14,8,2022-05-05,1.29,12,1,8,
45490514,Pearse Street Gardens Superb 2 Bed Apt,234243,Johnny,,Dublin City,53.34328,-6.24138,Entire home/apt,180,2,3,2021-07-05,0.17,30,0,1,
45490852,Cozy Beggar's Bush,53509813,Alana,,Dublin City,53.33741,-6.23675,Private room,128,2,5,2022-05-25,0.56,1,19,5,
45491052,Modern 2 Bed Apt in St Stephen's Green - sleeps 6,234243,Johnny,,Dublin City,53.33999,-6.26503,Entire home/apt,165,2,3,2021-11-23,0.39,30,0,3,
45501564,Bright & Spacious 2 Bed Apartment in the IFSC Area,234243,Johnny,,Dublin City,53.34769,-6.23539,Entire home/apt,200,3,7,2022-05-23,0.95,30,0,7,
45511063,Amazing house with a very nice location,297397147,Catalina,,Dublin City,53.3529,-6.23608,Private room,128,1,15,2022-06-06,5.56,3,265,15,
45553381,Temple Bar City Hall 1 bed,69683252,Niall And Gavin,,Dublin City,53.34513,-6.26819,Entire home/apt,185,14,25,2022-05-29,2.39,33,242,25,
45556440,Deluxe 2 Bedroom Apartment in Dublin 2,234243,Johnny,,Dublin City,53.34601,-6.24573,Entire home/apt,185,3,12,2022-05-22,0.66,30,0,8,
45586500,2 bed with parking in Rathgar,70154490,Gavin  RG,,Dublin City,53.31771,-6.27028,Entire home/apt,90,15,0,,,12,0,0,
45605746,6 bed Victorian Delight by the Canal,69683252,Niall And Gavin,,Dublin City,53.33127,-6.27235,Entire home/apt,300,7,2,2021-08-31,0.11,33,0,1,
45614442,"Double ensuite bedroom, in modern apartment",51981163,Kamil,,Fingal,53.40358,-6.25325,Private room,70,1,18,2022-06-01,0.97,1,33,17,
45632698,Family Friendly Spacious Detached House,12273834,Joanne,,Dn Laoghaire-Rathdown,53.19817,-6.10767,Entire home/apt,350,7,4,2021-08-09,0.37,1,8,4,
45632923,20 Minutes to the City. 5 beds 3 Bedrooms.,151105528,Paul,,Dublin City,53.37766,-6.19635,Private room,250,1,20,2022-06-01,1.74,4,146,20,
45636793,Private Double Bedroom - in Colourful Purple Home,340508247,Edel,,Dublin City,53.35756,-6.23886,Private room,47,1,37,2022-05-24,1.81,4,44,26,
45683271,Modern St Stephen's Green Studio,234243,Johnny,,Dublin City,53.33463,-6.25674,Entire home/apt,100,3,8,2022-03-04,0.40,30,0,4,
45705255,Farmleigh Phoenix Park on you doorstep,110314215,Ciara,,Fingal,53.36778,-6.36205,Entire home/apt,300,2,0,,,1,0,0,
45746039,Large double room with private bathroom,203519760,Matthieu,,Dublin City,53.33798,-6.24071,Private room,89,21,0,,,1,67,0,
45755653,Modern studio near city centre and Stephens green,195436709,Sean,,Dublin City,53.32201,-6.23826,Entire home/apt,115,3,7,2022-03-20,0.76,1,0,7,
45795997,1 Bedroom Apartment - Griffith College 1 Pax.,184560099,Griffith Halls Of Residence,,Dublin City,53.33134,-6.2784,Entire home/apt,113,1,4,2021-10-09,0.21,8,0,2,
45796445,2 Bedroom Apartment - Griffith College 3 Pax.,184560099,Griffith Halls Of Residence,,Dublin City,53.33142,-6.27937,Entire home/apt,163,1,8,2021-10-03,0.69,8,1,8,
45796614,1 Bedroom Apartment - Griffith College 2 Pax.,184560099,Griffith Halls Of Residence,,Dublin City,53.33089,-6.27786,Entire home/apt,138,1,9,2021-10-11,0.46,8,0,7,
45809702,Comfortable family home short term,33628955,Jim,,South Dublin,53.30097,-6.30515,Entire home/apt,146,7,9,2022-05-14,0.55,1,21,8,
45855202,Rathmines Mezzanine 3,12036741,Micheál,,Dublin City,53.3238,-6.2742,Entire home/apt,58,14,11,2022-05-29,0.58,18,77,7,
45855776,"Camden Court Hotel, Four Star with WIFI",371758123,Karen,,Dublin City,53.33424,-6.26413,Private room,79,1,53,2022-04-18,2.96,9,0,49,
45865005,Modern executive townhouse with private parking,171689229,Garrett,,Dublin City,53.32664,-6.26786,Entire home/apt,100,5,10,2021-03-15,0.51,1,0,0,
45874332,Modern St Stephen's Green 1 Bedroom Apartment,234243,Johnny,,Dublin City,53.33326,-6.25482,Entire home/apt,97,2,0,,,30,0,0,
45878718,Spacious High Rise Apartment with City View,35278858,Ross,,Dublin City,53.34596,-6.30376,Private room,140,3,3,2022-05-09,1.96,2,60,3,
45889975,Room in beautiful bilingual home,207128026,Tim,,South Dublin,53.27727,-6.34914,Private room,24,28,6,2022-03-04,0.34,1,51,4,
45891822,"Camden Court Hotel, Four Star with WiFi",371758123,Karen,,Dublin City,53.33457,-6.26429,Private room,79,1,31,2022-04-19,1.90,9,0,28,
45894571,Doubleroom ensuite close to airport & Dublin city,51825270,Masum,,Fingal,53.40696,-6.44286,Private room,49,1,2,2022-04-23,0.86,1,271,2,
45896616,House Available for Rent,290285222,Sahil,,Dublin City,53.34371,-6.2737,Private room,35,1,0,,,1,0,0,
45905621,"Camden Court Hotel, Four Star with WiFi",371758123,Karen,,Dublin City,53.33569,-6.26443,Private room,79,1,17,2022-04-08,1.71,9,0,17,
45905767,"Camden Court Hotel, Four Star with WiFi",371758123,Karen,,Dublin City,53.33479,-6.26429,Private room,79,1,7,2022-04-07,0.76,9,0,7,
45905836,"Camden Court Hotel, Four Star with WiFi",371758123,Karen,,Dublin City,53.33425,-6.26463,Private room,79,1,34,2022-04-15,2.06,9,0,33,
45908173,"Camden Court Hotel, Four Star with WiFi",371758123,Karen,,Dublin City,53.33467,-6.26417,Private room,79,1,18,2022-04-22,1.66,9,0,18,
45908262,"Camden Court Hotel, Four Star with WiFi",371758123,Karen,,Dublin City,53.33252,-6.26366,Private room,79,1,18,2022-04-13,1.36,9,0,16,
45908541,"Camden Court Hotel, Four Star with WiFi",371758123,Karen,,Dublin City,53.33563,-6.26435,Private room,79,1,40,2022-04-19,2.33,9,0,35,
45933639,Double Room Booterstown,42131638,Daniel,,Dn Laoghaire-Rathdown,53.30803,-6.20507,Private room,89,1,36,2022-06-05,1.85,1,27,31,
45966857,City centre spacious and peaceful apartment,238254001,Tony,,Dublin City,53.33625,-6.27505,Entire home/apt,85,90,0,,,1,84,0,
45987094,Cosy loft apartment in the heart of Dublin,80131680,Amalie,,Dublin City,53.33721,-6.2495,Private room,32,21,2,2020-12-31,0.11,1,0,0,
45988020,Hendrick Twin Room,305466304,Hendrick Smithfield,,Dublin City,53.34898,-6.28135,Private room,342,1,28,2022-05-17,2.66,3,273,28,
46078464,Cottage- country charm but situated near City.,243301019,Deirdre,,Fingal,53.37447,-6.45596,Entire home/apt,90,1,90,2022-06-03,4.66,1,98,51,
46090171,Explore with Flexible Camper Van Hire - sleeps 6,234243,Johnny,,Fingal,53.41163,-6.36204,Entire home/apt,275,7,0,,,30,338,0,
46114537,Luxurious Boutique 1 Bed Apt overlooking the Canal,117982486,Nicolas,,Dublin City,53.33781,-6.24164,Entire home/apt,90,2,0,,,1,0,0,
46133424,Rathfarnham Finest Home complex (White Pines),50218611,Mohamed,,South Dublin,53.27276,-6.31235,Entire home/apt,100,5,1,2021-12-12,0.17,1,298,1,
46140141,Single room in Dublin's Heart,187323276,Des,,Dublin City,53.3349,-6.27329,Private room,50,6,9,2022-05-29,0.97,3,2,9,
46140429,Modern 3BR 3BT Apt with River View - Silicon Docks,266123186,Elo,,Dublin City,53.34455,-6.22789,Entire home/apt,210,4,8,2022-06-02,0.71,5,202,8,
46172840,Entire spacious modern apartment in Dublin City,49253615,Preity,,Dublin City,53.3379,-6.23625,Entire home/apt,100,10,0,,,1,0,0,
46185543,Luxurious beachside 2 bed apartment with views,1365488,Catherine,,Fingal,53.44317,-6.13448,Entire home/apt,150,2,5,2021-01-24,0.27,1,0,0,
46237322,Glasnevin/Drumcondra Self-catering private room..,371932955,Rita,,Dublin City,53.37492,-6.26591,Private room,31,2,7,2022-02-05,0.37,3,0,3,
46256456,Locke Studio- Accessible  at Zanzibar Locke,371005518,Zanzibar Locke,,Dublin City,53.34697,-6.26319,Entire home/apt,283,1,28,2022-05-07,1.55,6,334,23,
46256482,River Suite at Zanzibar Locke,371005518,Zanzibar Locke,,Dublin City,53.34785,-6.26315,Entire home/apt,400,1,6,2022-05-25,0.34,6,351,5,
46256549,Duplex Suite at Zanzibar Locke,371005518,Zanzibar Locke,,Dublin City,53.34755,-6.26385,Entire home/apt,417,1,1,2021-08-30,0.11,6,333,1,
46256758,Locke Studio at Zanzibar Locke,371005518,Zanzibar Locke,,Dublin City,53.34726,-6.26474,Entire home/apt,290,1,651,2022-05-25,35.90,6,352,535,
46270057,Locke Studio- Twin at Zanzibar Locke,371005518,Zanzibar Locke,,Dublin City,53.34735,-6.26534,Entire home/apt,300,1,95,2022-05-23,5.25,6,346,92,
46272500,City Studio at Zanzibar Locke,371005518,Zanzibar Locke,,Dublin City,53.34785,-6.2634,Entire home/apt,235,1,124,2022-05-25,6.84,6,278,109,
46289126,Grafton street area luxury 2 bed apt,55134768,Robert,,Dublin City,53.34214,-6.26253,Entire home/apt,125,30,0,,,5,73,0,
46292766,Apartment in Centre of Blackrock Village,92504655,Derek,,Dn Laoghaire-Rathdown,53.30013,-6.1782,Entire home/apt,130,7,1,2020-12-24,0.06,1,210,0,
46308019,*GREAT CENTRAL LOCATION* 1-bed apartment*monthly discounts*SELF CHECK IN,31284582,Paul,,Dublin City,53.3571,-6.26022,Entire home/apt,144,14,19,2022-05-27,1.05,48,58,15,
46309640,Modern 2-bedroom apt with stunning water views,22596925,Anthony,,Dublin City,53.34504,-6.23325,Entire home/apt,160,5,0,,,1,0,0,
46325368,Luxurious Clayfarm Entire Appartment,57744870,Mahmoud,,Dn Laoghaire-Rathdown,53.25899,-6.199,Entire home/apt,70,7,2,2020-12-19,0.11,1,0,0,
46336642,Rathmines Compact Studio 3,12036741,Micheál,,Dublin City,53.32424,-6.27392,Entire home/apt,67,14,15,2022-04-23,0.84,18,83,10,
46348470,"3 Bedroom Modern House in Ringsend, Dublin 4",29619359,John,,Dublin City,53.34119,-6.23477,Entire home/apt,160,1,0,,,7,0,0,
46351071,Cosy 1 bed fully equipped apartment in Dublin 7,29619359,John,,Dublin City,53.36093,-6.27776,Entire home/apt,227,1,0,,,7,1,0,
46375076,"Dartry house , opulent living in residential D6",91692766,Damien,,Dublin City,53.30728,-6.26929,Entire home/apt,150,3,0,,,5,10,0,
46388572,Dublin City Centre Complete 3 bed Home and Garden,273240072,Mary,,Dublin City,53.33878,-6.30595,Entire home/apt,500,3,13,2022-05-22,0.70,1,333,11,
46389034,One Bedroom Suite at Beckett Locke,373842488,Beckett,,Dublin City,53.34812,-6.2311,Entire home/apt,409,1,15,2022-04-25,1.60,6,317,15,
46389088,Locke Studio at Beckett Locke,373842488,Beckett,,Dublin City,53.34924,-6.23129,Entire home/apt,368,1,527,2022-05-21,55.47,6,359,527,
46389138,City Studio at Beckett Locke,373842488,Beckett,,Dublin City,53.34916,-6.22906,Entire home/apt,324,1,105,2022-05-18,11.17,6,357,105,
46389198,2 Bedroom Beckett Suite at Beckett Locke,373842488,Beckett,,Dublin City,53.34771,-6.23072,Entire home/apt,550,1,20,2022-05-24,2.30,6,338,20,
46389254,One Bedroom Suite- Accessible Twin at Beckett Locke,373842488,Beckett,,Dublin City,53.34801,-6.22909,Entire home/apt,380,1,9,2021-10-27,1.03,6,355,9,
46389301,2 Bedroom Suite at Beckett Locke,373842488,Beckett,,Dublin City,53.34755,-6.23033,Entire home/apt,473,1,147,2022-05-25,15.53,6,353,147,
46399192,Lovely Double Room - Modern House,2953783,Leon,,Dublin City,53.35771,-6.28668,Private room,36,1,0,,,1,1,0,
46400464,"Private room Dublin 11 quiet place near DCU,",357188761,Emerson,,Dublin City,53.38562,-6.31989,Private room,30,2,29,2022-04-29,2.02,2,138,28,
46424675,Dublin One - City Oasis,4257064,Adam,,Dublin City,53.35763,-6.24669,Entire home/apt,170,5,25,2022-04-10,1.34,1,35,18,
46432092,Rathmines Mezzanine 4,12036741,Micheál,,Dublin City,53.32573,-6.27273,Entire home/apt,68,14,18,2022-05-29,1.03,18,4,13,
46442345,Spacious two-floor apt - Temple Bar (15 DAYS),251149981,Temple Bar,,Dublin City,53.34575,-6.26308,Entire home/apt,175,14,7,2022-05-21,0.51,8,24,5,
46442875,Charming & Stylish 2 Bed Apt - DUBLIN (15 DAYS),251149981,Temple Bar,,Dublin City,53.34422,-6.26298,Entire home/apt,165,14,10,2022-05-01,0.67,8,53,8,
46461113,Beautiful 2 bedroom apartment in the heart of D8,49893854,Colin,,Dublin City,53.34022,-6.27342,Entire home/apt,180,2,0,,,1,0,0,
46483993,Old Town Temple Bar. Sunny Room.,15369809,Sean,,Dublin City,53.34506,-6.26733,Private room,83,365,0,,,3,365,0,
46485102,Bright one bedroom flat + WIFI - Dublin 1,46647780,Elaine,,Dublin City,53.35868,-6.25166,Entire home/apt,95,14,8,2022-05-06,0.45,9,130,5,
46489146,Cosy studio apartment,247948803,Stefania,,Dublin City,53.3316,-6.23621,Entire home/apt,61,2,0,,,1,0,0,
46490940,Cosy newlyRenovated garden apt south west Dublin,376049163,Shefali,,South Dublin,53.32249,-6.42771,Entire home/apt,99,2,28,2022-05-28,2.01,1,13,25,
46500076,Bright Room. Temple Bar,15369809,Sean,,Dublin City,53.34462,-6.26636,Private room,80,365,0,,,3,365,0,
46521149,Clontarf Cottage Super Renovation,309533121,Colin,,Dublin City,53.37455,-6.20391,Entire home/apt,365,1,16,2022-05-16,0.86,4,254,12,
46524710,Exclusive City Centre Apartment - 3 Bedrooms,309533121,Colin,,Dublin City,53.34628,-6.25699,Entire home/apt,319,1,1,2021-07-10,0.09,4,59,1,
46524711,The 3 Bed Smithfield Penthouse,309533121,Colin,,Dublin City,53.34783,-6.27985,Entire home/apt,722,1,37,2022-05-24,2.78,4,288,35,
46525953,Staycity Aparthotel Christchurch 2 Bed Apartment,98098350,Staycity Christchurch,,Dublin City,53.34401,-6.27193,Entire home/apt,378,1,78,2022-05-23,4.37,2,317,76,
46526344,Staycity Aparthotel Christchurch One Bed Apartment,98098350,Staycity Christchurch,,Dublin City,53.34429,-6.27374,Private room,324,1,3,2022-03-09,0.16,2,295,2,
46550444,Double bedroom with pvt bathroom in portmarnock,279953601,Prasanth,,Fingal,53.42057,-6.15315,Private room,80,3,0,,,1,0,0,
46556793,Beautiful Smithfield 2 Bed,86311046,Bernie,,Dublin City,53.3519,-6.27527,Entire home/apt,70,14,1,2021-02-01,0.06,4,0,0,
46615094,The Marilyn Mansion,4711580,Marilyn,,Dublin City,53.31476,-6.27495,Private room,458,1,3,2022-05-11,0.30,2,318,3,
46616609,Deluxe King En Suite with Kitchenette,57877399,Mark,,Dublin City,53.34732,-6.28954,Private room,137,1,14,2022-04-28,1.18,4,0,14,
46617168,Modern St Stephen's Green 2 Bedroom Apartment,234243,Johnny,,Dublin City,53.34047,-6.26117,Entire home/apt,107,2,9,2021-12-16,0.49,30,0,6,
46655896,Uniquely well located - 2 bedroom Apartment!,343293508,Marko,,Dublin City,53.33432,-6.24765,Entire home/apt,120,14,3,2021-05-09,0.17,7,0,0,
46672852,Luxury 2 bed Grand Canal,3846772,Sag,,Dublin City,53.34463,-6.2394,Entire home/apt,78,7,2,2022-02-21,0.21,11,0,2,
46718727,Uniquely well located - 2 bedroom Apartment!,343293508,Marko,,Dublin City,53.33561,-6.24561,Entire home/apt,100,14,3,2021-05-01,0.17,7,0,0,
46741690,Room with private bathroom in the Marilyn Mansion.,4711580,Marilyn,,Dublin City,53.31473,-6.27698,Private room,900,45,0,,,2,89,0,
46745463,1800s Georgian City Centre Luxury,31215848,Cillian,,Dublin City,53.32841,-6.25038,Private room,174,3,3,2022-05-25,0.17,4,355,1,
46827122,Uniquely well located - 2 bedroom Apartment!,343293508,Marko,,Dublin City,53.33582,-6.24603,Entire home/apt,95,14,0,,,7,0,0,
46828813,The Kingfisher 5*  King room,60193864,Gillian,,Dublin City,53.35298,-6.26395,Private room,185,3,6,2021-10-11,0.62,1,123,6,
46832098,"Dublin 4, City Apartment",49247993,Vivienne,,Dublin City,53.32082,-6.21536,Entire home/apt,139,7,10,2022-05-06,0.56,1,203,9,
46849666,A quiet but central location!,343293508,Marko,,Dublin City,53.33832,-6.26781,Entire home/apt,100,14,1,2021-01-17,0.06,7,0,0,
46891269,Secluded Stylish Studio w/Private Courtyard,60333765,Jack,,Dn Laoghaire-Rathdown,53.27745,-6.12023,Entire home/apt,125,3,14,2022-01-04,0.78,1,240,3,
46900678,Lovely bedroom available in the city centre,192712113,Sushma,,Dublin City,53.34756,-6.26729,Private room,45,30,0,,,1,0,0,
46910042,Need to self isolate?  Self Contained Granny Flat,272688682,Asta,,Dn Laoghaire-Rathdown,53.28743,-6.15598,Entire home/apt,70,3,1,2021-02-06,0.06,1,0,0,
46913278,Luxury Docklands 1 bed,3846772,Sag,,Dublin City,53.34396,-6.23827,Entire home/apt,84,5,7,2022-05-21,0.39,11,0,4,
46979149,Cozy double room with great view near Phoenix Park,142783381,Luciano,,Dublin City,53.35196,-6.29611,Private room,40,2,3,2021-01-24,0.17,1,0,0,
